X1,X2,X3,Year
liquid,liquid,jj_nn1,1990
food,food,nn1,1990
want,want,vvi,1990
high,high,jj,1990
level,level,nn1,1990
trust,trust,nn1,1990
food,food,nn1,1990
business,business,nn1,1990
business,business,nn1,1990
volume,volume,nn1,1990
business,business,nn1,1990
do,do,vd0,1990
advantage,advantage,nn1,1990
keep,keep,vvi,1990
say,say,vvi,1990
taste,taste,nn1,1990
content,content,nn1,1990
food,food,nn1,1990
taste,taste,nn1_vv0@,1990
tart,tart,jj_nn1,1990
soft,soft,jj,1990
taste,taste,nn1_vv0@,1990
work,work,vv0,1990
food,food,nn1,1990
administration,administration,nn1,1990
food,food,nn1,1990
under,under,ii,1990
food,food,nn1,1990
label,label,nn1,1990
large,large,jj,1990
cough,cough,nn1,1990
soft,soft,jj,1990
process,process,nn1,1990
do,do,vd0,1990
item,item,nn1,1990
do,do,vd0,1990
want,want,vvi,1990
do,do,vd0,1990
want,want,vvi,1990
under,under,ii,1990
talent,talent,nn1,1990
past,past,jj,1990
three,three,mc,1990
back,back,rp,1990
attempt,attempt,nn1,1990
air,air,nn1,1990
alter,alter,vvi,1990
influence,influence,nn1,1990
do,do,vd0,1990
do,do,vdi,1990
back,back,rp,1990
bitter,bitter,jj,1990
moment,moment,nn1,1990
call,call,nn1,1990
moment,moment,nn1,1990
long,long,jj,1990
win,win,vv0,1990
win,win,vv0,1990
win,win,vv0,1990
round,round,ii_rp,1990
long,long,rr_jj,1990
moment,moment,nn1,1990
three,three,mc,1990
city,city,nn1,1990
little,little,rr22,1990
effect,effect,nn1,1990
moment,moment,nn1,1990
life,life,nn1,1990
second,second,md,1990
down,down,rp,1990
depression,depression,nn1,1990
three,three,mc,1990
help,help,vvi,1990
win,win,vvi,1990
second,second,nnt1_md,1990
wait,wait,vv0,1990
do,do,vd0,1990
estate,estate,nn1,1990
miss,miss,vvi,1990
high,high,jj_rr@,1990
pressure,pressure,nn1,1990
down,down,rp,1990
rise,rise,nn1_vv0,1990
bank,bank,nn1,1990
balance,balance,nn1,1990
feel,feel,vvi,1990
trend,trend,nn1,1990
president,president,nn1,1990
look,look,vv0,1990
little,little,rr22,1990
value,value,nn1,1990
falling,fall,vvg,1990
job,job,nn1,1990
deal,deal,nn1,1990
content,content,jj,1990
chilly,chilly,jj,1990
close,close,vvi,1990
say,say,vvi,1990
effect,effect,nn1,1990
estate,estate,nn1,1990
west,west,nd1,1990
past,past,jj_nn1,1990
appeal,appeal,nn1,1990
search,search,ii32,1990
city,city,nn1,1990
find,find,vv0,1990
find,find,vvi,1990
money,money,nn1,1990
left,leave,vvd,1990
century,century,nnt1,1990
city,city,nn1,1990
team,team,nn1,1990
cold,cold,nn1_jj,1990
president,president,nn1,1990
down,down,rp,1990
low,low,nn1@_jj,1990
century,century,nnt1,1990
volume,volume,nn1,1990
say,say,vvi,1990
bright,bright,jj,1990
estate,estate,nn1,1990
past,past,jj_nn1,1990
big,big,jj,1990
find,find,vvi,1990
firm,firm,nn1_jj,1990
soft,soft,jj,1990
change,change,vvi,1990
fact,fact,nn1,1990
management,management,nn1,1990
afford,afford,vvi,1990
find,find,vvi,1990
big,big,jj,1990
money,money,nn1,1990
junior,junior,jj,1990
high,high,jj,1990
junior,junior,jj,1990
junior,junior,jj,1990
label,label,nn1,1990
turn,turn,nn1,1990
under,under,ii_rg@,1990
selection,selection,nn1,1990
junior,junior,jj,1990
talent,talent,nn1,1990
life,life,nn1,1990
left,leave,vvn,1990
left,leave,vvd,1990
school,school,nn1,1990
big,big,jj,1990
school,school,nn1,1990
under,under,rg,1990
life,life,nn1,1990
wage,wage,nn1,1990
big,big,jj,1990
role,role,nn1,1990
past,past,jj,1990
happy,happy,jj,1990
junior,junior,jj_nn1@,1990
three,three,mc,1990
feel,feel,vv0,1990
city,city,nn1,1990
keep,keep,vvi,1990
school,school,nn1,1990
close,close,rr_jj,1990
do,do,vd0,1990
do,do,vd0,1990
junior,junior,jj_nn1@,1990
high,high,jj,1990
school,school,nn1,1990
team,team,nn1,1990
do,do,vd0,1990
want,want,vv0,1990
do,do,vdi,1990
factor,factor,nn1,1990
wage,wage,nn1,1990
do,do,vd0,1990
situation,situation,nn1,1990
second,second,nnt1_md,1990
criticize,criticize,vvi,1990
cash,cash,nn1,1990
do,do,vdi,1990
do,do,vd0,1990
back,back,rp_nn1,1990
three,three,mc,1990
straight,straight,rr,1990
back,back,rp_nn1,1990
little,little,np1,1990
rock,rock,np1,1990
sister,sister,nn1,1990
center,center,nn1,1990
do,do,vdi,1990
sister,sister,nn1,1990
money,money,nn1,1990
school,school,nn1,1990
say,say,vv0,1990
back,back,rp,1990
low,low,jj,1990
high,high,jj,1990
school,school,nn1,1990
grade,grade,nn1,1990
hard,hard,jj,1990
back,back,rp,1990
big,big,jj,1990
hot,hot,jj,1990
green,green,jj_nn1,1990
jump,jump,nn1,1990
junior,junior,jj,1990
back,back,nn1,1990
back,back,rp,1990
change,change,vvi,1990
long,long,jj_rr,1990
do,do,vdi,1990
text,text,nn1,1990
junior,junior,jj,1990
west,west,nd1,1990
say,say,vv0,1990
junior,junior,jj,1990
do,do,vd0,1990
left,leave,vvd_vvn_jj,1990
three,three,mc,1990
selection,selection,nn1,1990
do,do,vd0,1990
window,window,nn1,1990
under,under,ii,1990
give,give,vv0,1990
money,money,nn1,1990
rock,rock,nn1,1990
rock,rock,nn1,1990
education,education,nn1,1990
strong,strong,jj,1990
strong,strong,jj,1990
change,change,vvi,1990
blue,blue,jj,1990
city,city,nn1,1990
change,change,vvi,1990
cost,cost,vvi,1990
say,say,vv0,1990
do,do,vd0,1990
waste,waste,nn1,1990
do,do,vd0,1990
money,money,nn1,1990
do,do,vd0,1990
high,high,jj,1990
proportion,proportion,nn1,1990
majority,majority,nn1,1990
do,do,vd0,1990
cut,cut,vvi,1990
back,back,rp,1990
air,air,nn1,1990
keep,keep,vvi,1990
clean,clean,jj,1990
quick,quick,jj,1990
help,help,vvi,1990
find,find,vvi,1990
do,do,vd0,1990
do,do,vd0,1990
household,household,nn1,1990
cut,cut,vvi,1990
back,back,rp,1990
air,air,nn1,1990
feel,feel,vvi,1990
feel,feel,vvi,1990
paper,paper,nn1,1990
increase,increase,vvi,1990
life,life,nn1,1990
clean,clean,jj,1990
fair,fair,jj_nn1@_rr@,1990
money,money,nn1,1990
do,do,vd0,1990
paper,paper,nn1,1990
paper,paper,nn1,1990
plastic,plastic,nn1,1990
feel,feel,vv0,1990
break,break,vv0,1990
say,say,vv0,1990
high,high,jj,1990
cost,cost,nn1,1990
vote,vote,vv0,1990
majority,majority,nn1,1990
music,music,nn1,1990
hot,hot,jj,1990
cause,cause,nn1,1990
do,do,vd0,1990
waste,waste,nn1,1990
say,say,vv0,1990
say,say,vv0,1990
small,small,jj,1990
hot,hot,jj,1990
find,find,vv0,1990
problem,problem,nn1,1990
quality,quality,nn1,1990
waste,waste,nn1,1990
do,do,vd0,1990
money,money,nn1,1990
say,say,vv0,1990
do,do,vdi,1990
majority,majority,nn1,1990
amount,amount,nn1,1990
household,household,nn1,1990
plastic,plastic,nn1,1990
music,music,nn1,1990
hot,hot,jj,1990
money,money,nn1,1990
income,income,nn1,1990
wide,wide,jj,1990
big,big,jj,1990
problem,problem,nn1,1990
say,say,vv0,1990
do,do,vd0,1990
say,say,vv0,1990
do,do,vd0,1990
plastic,plastic,nn1,1990
do,do,vdi,1990
help,help,vvi,1990
hot,hot,jj,1990
do,do,vd0,1990
happy,happy,jj,1990
music,music,nn1,1990
big,big,jj,1990
do,do,vd0,1990
little,little,jj_da1,1990
say,say,vv0,1990
do,do,vd0,1990
do,do,vdi,1990
change,change,nn1_vv0,1990
do,do,vd0,1990
do,do,vd0,1990
little,little,da1,1990
do,do,vd0,1990
do,do,vd0,1990
feel,feel,vv0,1990
guilt,guilt,nn1,1990
plastic,plastic,nn1,1990
paper,paper,nn1,1990
hot,hot,jj,1990
problem,problem,nn1,1990
black,black,jj_np1@,1990
health,health,nn1,1990
kind,kind,nn1,1990
business,business,nn1,1990
big,big,jj,1990
big,big,jj,1990
city,city,nn1,1990
say,say,vvi,1990
money,money,nn1,1990
department,department,nn1,1990
health,health,nn1,1990
flat,flat,jj,1990
fell,fall,vvd,1990
exchange,exchange,nn1,1990
value,value,nn1,1990
vice,vice,nnb,1990
president,president,nnb,1990
trend,trend,nn1,1990
baby,baby,nn1,1990
money,money,nn1,1990
development,development,nn1,1990
money,money,nn1,1990
vice,vice,jj_nn1,1990
president,president,nn1,1990
do,do,vd0,1990
sit,sit,vvi,1990
say,say,vvi,1990
giant,giant,jj_nn1,1990
department,department,nn1,1990
chain,chain,nn1,1990
cut,cut,vvn,1990
chain,chain,nn1,1990
city,city,nn1,1990
estate,estate,nn1,1990
tax,tax,nn1,1990
increase,increase,nn1,1990
income,income,nn1,1990
tax,tax,nn1,1990
tax,tax,nn1_vv0@,1990
equipment,equipment,nn1,1990
under,under,ii,1990
pressure,pressure,nn1,1990
work,work,nn1,1990
second,second,md,1990
job,job,nn1,1990
say,say,vv0,1990
huge,huge,jj,1990
huge,huge,jj,1990
weather,weather,vvi,1990
tough,tough,jj,1990
say,say,vv0,1990
economy,economy,nn1,1990
bank,bank,np1@_nn1,1990
firm,firm,nn1_vv0%,1990
little,little,da1_rr_jj,1990
income,income,nn1,1990
three,three,mc,1990
hammer,hammer,nn1,1990
do,do,vd0,1990
little,little,jj,1990
wait,wait,vv0,1990
big,big,jj,1990
long,long,jj,1990
dip,dip,vv0,1990
work,work,nn1,1990
down,down,ii@_rp,1990
main,main,np1,1990
business,business,nn1,1990
down,down,rp,1990
owner,owner,nn1,1990
travel,travel,nn1,1990
vice,vice,jj_ii,1990
president,president,nn1,1990
money,money,nn1,1990
economy,economy,nn1,1990
long,long,rr_jj,1990
money,money,nn1,1990
sound,sound,vv0@_jj@_nn1_rr%,1990
screaming,scream,vvg_jj@,1990
route,route,nn1,1990
plastic,plastic,nn1,1990
volume,volume,nn1,1990
night,night,nnt1,1990
city,city,nn1,1990
big,big,jj,1990
band,band,nn1,1990
supper,supper,nn1,1990
center,center,nn1,1990
long,long,cs32,1990
hour,hour,nnt1,1990
down,down,rp,1990
city,city,nn1,1990
kind,kind,nn1,1990
city,city,nn1,1990
big,big,jj,1990
want,want,vv0,1990
want,want,vv0,1990
big,big,jj,1990
plastic,plastic,nn1,1990
aunt,aunt,nn1,1990
low,low,jj,1990
huge,huge,jj,1990
business,business,nn1,1990
look,look,vv0_nn1,1990
down,down,rp,1990
say,say,vv0,1990
past,past,nn1,1990
want,want,vv0,1990
gigantic,gigantic,jj,1990
paper,paper,nn1,1990
break,break,vvi,1990
fear,fear,vv0,1990
do,do,vd0,1990
do,do,vdi,1990
pat,pat,np1,1990
do,do,vdi,1990
want,want,vv0,1990
rise,rise,vvi,1990
balance,balance,nn1,1990
say,say,vv0,1990
economy,economy,nn1,1990
do,do,vdi,1990
happy,happy,jj,1990
trend,trend,nn1,1990
edge,edge,nn1,1990
main,main,jj,1990
glass,glass,nn1,1990
beauty,beauty,nn1,1990
window,window,nn1,1990
long,long,rr_vv0@,1990
cold,cold,jj,1990
concept,concept,nn1,1990
felt,feel,vvd,1990
felt,feel,vvd,1990
do,do,vd0,1990
question,question,nn1,1990
center,center,nn1,1990
competition,competition,nn1,1990
do,do,vd0,1990
do,do,vd0,1990
amateur,amateur,jj_nn1,1990
amateur,amateur,nn1,1990
track,track,nn1,1990
question,question,nn1,1990
vice,vice,jj_ii,1990
president,president,nn1,1990
mass,mass,jj_nn1,1990
public,public,nn1,1990
team,team,nn1,1990
vice,vice,jj_nn1,1990
president,president,nn1,1990
view,view,nn1_vv0@,1990
cost,cost,vvi,1990
do,do,vd0,1990
look,look,vv0,1990
big,big,jj,1990
govern,govern,vv0,1990
body,body,nn1,1990
receive,receive,vv0,1990
opportunity,opportunity,nn1,1990
amateur,amateur,jj_nn1,1990
gold,gold,nn1,1990
little,little,jj_rr,1990
high,high,jj_rr@,1990
public,public,jj_nn1,1990
clear,clear,vvi,1990
felt,feel,vvd,1990
down,down,rp,1990
vice,vice,ii_jj,1990
president,president,nn1,1990
back,back,rp,1990
public,public,nn1_jj,1990
level,level,nn1,1990
do,do,vd0,1990
team,team,nn1,1990
rhythmic,rhythmic,jj,1990
kind,kind,rr21%,1990
dark,dark,jj_nn1,1990
view,view,nn1,1990
down,down,rp_ii@,1990
management,management,nn1,1990
president,president,nnb,1990
view,view,nn1,1990
role,role,nn1,1990
president,president,nn1,1990
job,job,nn1,1990
cope,cope,vvi,1990
plan,plan,nn1_vv0,1990
administration,administration,nn1,1990
chain,chain,nn1,1990
white,white,np1,1990
view,view,nn1,1990
public,public,jj_nn1,1990
public,public,jj_nn1,1990
opposition,opposition,nn1,1990
administration,administration,nn1,1990
plan,plan,nn1,1990
curve,curve,nn1,1990
view,view,nn1,1990
recognize,recognize,vvi,1990
east,east,nd1,1990
department,department,nn1,1990
do,do,vd0,1990
public,public,jj_nn1,1990
crisis,crisis,nn1,1990
cold,cold,jj,1990
open,open,jj,1990
administration,administration,nn1,1990
sharp,sharp,jj,1990
rise,rise,nn1,1990
cut,cut,vvn_vv0,1990
process,process,nn1,1990
back,back,rp,1990
under,under,ii,1990
air,air,nn1,1990
tight,tight,jj_rr,1990
department,department,nn1,1990
permission,permission,nn1,1990
information,information,nn1,1990
sea,sea,nnl1,1990
down,down,rp,1990
sea,sea,nnl1,1990
keep,keep,vvi,1990
personnel,personnel,nn2,1990
matter,matter,nn1,1990
air,air,nn1,1990
white,white,np1,1990
fact,fact,nn1,1990
boss,boss,nn1,1990
vice,vice,ii_jj,1990
team,team,nn1,1990
role,role,nn1,1990
white,white,np1,1990
close,close,rr_jj,1990
vice,vice,ii_jj,1990
job,job,nn1,1990
white,white,np1,1990
trial,trial,nn1,1990
knowledge,knowledge,nn1,1990
collection,collection,nn1,1990
enthusiasm,enthusiasm,nn1,1990
back,back,rp_nn1,1990
department,department,nn1,1990
answer,answer,nn1,1990
stop,stop,vvi,1990
fact,fact,nn1,1990
trend,trend,nn1,1990
say,say,vv0_nn1%,1990
public,public,rr22_jj,1990
trend,trend,nn1,1990
fact,fact,nn1,1990
vote,vote,nn1,1990
left,leave,vvn_vvd,1990
do,do,vd0,1990
three,three,mc,1990
clean,clean,vvi,1990
find,find,vv0,1990
long,long,cs32,1990
public,public,jj_nn1,1990
health,health,nn1,1990
type,type,nn1,1990
origin,origin,nn1,1990
race,race,nn1_vv0@,1990
public,public,jj,1990
health,health,nn1,1990
do,do,vdi,1990
public,public,jj_nn1,1990
health,health,nn1,1990
turn,turn,nn1,1990
hard,hard,rr_jj,1990
death,death,nn1,1990
sheer,sheer,jj,1990
administration,administration,nn1,1990
trial,trial,nn1,1990
welcome,welcome,vv0_jj,1990
back,back,rp_nn1,1990
do,do,vdi,1990
opportunity,opportunity,nn1,1990
safety,safety,nn1,1990
work,work,vvi,1990
development,development,nn1,1990
treat,treat,vvi,1990
food,food,nn1,1990
administration,administration,nn1,1990
cause,cause,nn1,1990
disease,disease,nn1,1990
threaten,threaten,vvi,1990
high,high,jj,1990
small,small,rr%_jj,1990
money,money,nn1,1990
health,health,nn1,1990
disease,disease,nn1,1990
small,small,jj,1990
money,money,nn1,1990
money,money,nn1,1990
disease,disease,nn1,1990
high,high,jj,1990
cost,cost,nn1,1990
development,development,nn1,1990
process,process,nn1_vv0,1990
jump,jump,vvi,1990
high,high,jj,1990
cost,cost,nn1,1990
happy,happy,jj,1990
development,development,nn1,1990
process,process,nn1_vv0,1990
process,process,nn1_vv0,1990
team,team,nn1_vv0@,1990
three,three,mc,1990
vice,vice,jj_ii,1990
president,president,nn1,1990
bitter,bitter,jj,1990
cast,cast,vvn,1990
high,high,jj,1990
cost,cost,nn1,1990
keep,keep,vvi,1990
pressure,pressure,nn1,1990
view,view,nn1,1990
dead,dead,jj,1990
want,want,vv0,1990
development,development,nn1,1990
call,call,nn1,1990
cost,cost,nn1,1990
cost,cost,nn1,1990
back,back,rp,1990
vice,vice,ii_nn1_jj,1990
president,president,nn1,1990
disease,disease,nn1,1990
black,black,jj_nn1@,1990
three,three,mc,1990
white,white,jj,1990
black,black,jj,1990
edge,edge,nn1,1990
capacity,capacity,nn1,1990
president,president,nn1,1990
do,do,vdi,1990
say,say,vv0,1990
center,center,nn1,1990
development,development,nn1,1990
estimate,estimate,nn1,1990
high,high,jj,1990
cost,cost,nn1,1990
justify,justify,vvi,1990
cut,cut,vv0_vvn_vvd@,1990
production,production,nn1,1990
cost,cost,nn1,1990
addition,addition,rr22,1990
cut,cut,vvn,1990
fact,fact,nn1,1990
down,down,rp_ii@,1990
feel,feel,nn1%_vv0,1990
track,track,nn1,1990
vice,vice,jj_ii_nn1,1990
president,president,nn1,1990
development,development,nn1,1990
kind,kind,nn1,1990
body,body,nn1,1990
sister,sister,nn1,1990
doctor,doctor,nn1,1990
cast,cast,jj@_nn1@,1990
die,die,vv0,1990
say,say,vvi,1990
writing,write,vvg_nn1,1990
amount,amount,nn1,1990
work,work,nn1_vvi,1990
back,back,rp,1990
back,back,nn1,1990
comedy,comedy,nn1,1990
slick,slick,jj_nn1,1990
city,city,nn1,1990
body,body,nn1,1990
do,do,vdi,1990
kind,kind,nn1,1990
do,do,vd0,1990
want,want,vv0,1990
do,do,vdi,1990
hell,hell,nn1,1990
dark,dark,jj_nn1,1990
little,little,jj,1990
extreme,extreme,jj,1990
painful,painful,jj,1990
life,life,nn1,1990
night,night,nnt1,1990
problem,problem,nn1,1990
situation,situation,nn1,1990
back,back,nn1_rp,1990
attempt,attempt,nn1,1990
three,three,mc,1990
student,student,nn1,1990
left,leave,vvn,1990
glossy,glossy,jj,1990
sharp,sharp,jj,1990
competition,competition,nn1,1990
win,win,vv0,1990
money,money,nn1,1990
piece,piece,nn1,1990
work,work,nn1,1990
down,down,rp,1990
area,area,nn1,1990
food,food,nn1,1990
leave,leave,vv0,1990
welcome,welcome,jj_vv0,1990
area,area,nn1,1990
foot,foot,nn1,1990
look,look,vv0_nn1,1990
short,short,jj,1990
large,large,jj,1990
west,west,nd1,1990
base,base,nn1,1990
border,border,nn1,1990
direction,direction,nn1,1990
student,student,nn1,1990
west,west,nd1,1990
crowded,crowd,vvn,1990
past,past,ii_jj,1990
back,back,nn1,1990
under,under,ii,1990
left,left,jj,1990
turn,turn,nn1,1990
short,short,jj,1990
miss,miss,vv0,1990
back,back,rp,1990
short,short,jj,1990
turn,turn,vv0,1990
left,left,rl,1990
down,down,rp,1990
look,look,vv0,1990
broad,broad,jj,1990
broad,broad,jj,1990
swoop,swoop,nn1,1990
close,close,rr_jj,1990
entrance,entrance,nn1,1990
beautiful,beautiful,jj,1990
area,area,nn1,1990
area,area,nn1,1990
council,council,nn1,1990
dream,dream,nn1,1990
loop,loop,nn1,1990
public,public,jj,1990
lead,lead,nn1,1990
blue,blue,jj,1990
cut,cut,vvn,1990
soft,soft,jj,1990
round,round,jj,1990
huge,huge,jj,1990
white,white,jj,1990
view,view,nn1,1990
east,east,nd1,1990
center,center,nn1,1990
stage,stage,nn1,1990
east,east,nd1,1990
steep,steep,jj_nn1@,1990
grade,grade,nn1,1990
construction,construction,nn1,1990
cut,cut,vvn,1990
back,back,rp,1990
straight,straight,jj,1990
window,window,nn1,1990
break,break,nn1,1990
work,work,nn1,1990
west,west,nd1,1990
hard,hard,jj,1990
crisis,crisis,nn1,1990
paper,paper,nn1,1990
city,city,nn1,1990
city,city,nn1,1990
beautiful,beautiful,jj,1990
turn,turn,vv0,1990
back,back,rp,1990
steep,steep,jj_nn1@,1990
student,student,nn1,1990
file,file,nn1,1990
route,route,nn1,1990
long,long,rr,1990
rock,rock,nn1,1990
information,information,nn1,1990
call,call,vv0_nn1,1990
red,red,jj_nn1,1990
green,green,jj,1990
red,red,jj_nn1,1990
yellow,yellow,jj,1990
red,red,jj_nn1,1990
yellow,yellow,jj,1990
spicy,spicy,jj,1990
pungent,pungent,jj,1990
fragrant,fragrant,jj,1990
fresh,fresh,jj,1990
firm,firm,jj_nn1,1990
health,health,nn1,1990
small,small,jj,1990
large,large,jj,1990
green,green,jj_nn1,1990
brown,brown,jj,1990
paper,paper,nn1,1990
handsome,handsome,jj,1990
large,large,jj,1990
picture,picture,nn1,1990
delicious,delicious,jj,1990
clean,clean,jj,1990
little,little,jj,1990
brown,brown,jj,1990
tender,tender,jj,1990
bright,bright,jj,1990
pink,pink,jj,1990
red,red,jj,1990
nutty,nutty,nn1_jj,1990
roasted,roasted,jj,1990
hot,hot,jj,1990
perfumed,perfume,vvn_jj,1990
hot,hot,jj,1990
garlicky,garlicky,jj,1990
sauce,sauce,nn1,1990
soft,soft,jj,1990
fresh,fresh,jj,1990
creamy,creamy,jj,1990
sauce,sauce,nn1,1990
sauce,sauce,nn1,1990
fine,fine,jj,1990
cut,cut,vvn_vv0,1990
black,black,jj,1990
sweet,sweet,jj,1990
hot,hot,jj,1990
sour,sour,jj,1990
sauce,sauce,nn1,1990
tough,tough,jj,1990
black,black,jj,1990
juicy,juicy,jj,1990
roasted,roasted,jj_vvd,1990
hen,hen,nn1,1990
moist,moist,jj,1990
sauce,sauce,nn1,1990
crisp,crisp,jj_nn1,1990
bland,bland,jj,1990
night,night,nnt1,1990
level,level,nn1,1990
ripe,ripe,jj,1990
flaky,flaky,jj,1990
piece,piece,nn1,1990
tiny,tiny,jj,1990
glass,glass,nn1,1990
three,three,mc,1990
music,music,nn1,1990
music,music,nn1,1990
food,food,nn1,1990
little,little,rr22_jj,1990
type,type,nn1,1990
fact,fact,nn1,1990
small,small,jj,1990
night,night,nnt1,1990
fresh,fresh,jj,1990
note,note,nn1,1990
fair,fair,jj,1990
food,food,nn1,1990
east,east,nd1,1990
music,music,nn1,1990
open,open,vv0_rr@,1990
food,food,nn1,1990
loud,loud,rr_jj,1990
music,music,nn1,1990
hard,hard,jj,1990
bloody,bloody,jj,1990
music,music,nn1,1990
night,night,nnt1,1990
drama,drama,nn1,1990
resistance,resistance,nn1,1990
production,production,nn1,1990
area,area,nn1,1990
life,life,nn1,1990
long,long,rr_jj,1990
friend,friend,nn1,1990
music,music,nn1,1990
fresh,fresh,jj,1990
quick,quick,jj,1990
past,past,jj_ii,1991
night,night,nnt1,1991
three,three,mc,1991
three,three,mc,1991
straight,straight,jj_rr,1991
minute,minute,nnt1,1991
second,second,md,1991
lead,lead,vvi,1991
straight,straight,jj,1991
school,school,nn1,1991
round,round,nn1,1991
open,open,vv0@_jj,1991
hard,hard,jj,1991
lead,lead,nn1,1991
three,three,mc,1991
back,back,rp,1991
open,open,jj_vv0@,1991
lead,lead,nn1,1991
open,open,jj_vv0@,1991
team,team,nn1,1991
cup,cup,nn1,1991
competition,competition,nn1,1991
wrong,wrong,jj,1991
give,give,vvi,1991
team,team,vv0@_nn1,1991
lead,lead,nn1_vv0,1991
addition,addition,nn1,1991
cup,cup,nn1,1991
second,second,md_nnt1,1991
team,team,nn1,1991
hole,hole,nn1,1991
career,career,nn1,1991
