Word,Register,n,Year
slippery,fic,57,1900.0
slippery,mag,9,1900.0
slippery,news,2,1900.0
slippery,nf,6,1900.0
slushy,fic,1,1900.0
slushy,nf,2,1900.0
small,fic,1828,1900.0
small,mag,1207,1900.0
small,news,265,1900.0
small,nf,1008,1900.0
smelly,fic,5,1900.0
smoky,fic,35,1900.0
smoky,mag,8,1900.0
smoky,nf,2,1900.0
smooth,fic,218,1900.0
smooth,mag,70,1900.0
smooth,news,11,1900.0
smooth,nf,70,1900.0
snarling,fic,30,1900.0
snarling,mag,1,1900.0
snorting,fic,27,1900.0
snorting,mag,1,1900.0
snorting,nf,2,1900.0
soap,fic,39,1900.0
soap,mag,28,1900.0
soap,news,10,1900.0
soap,nf,12,1900.0
soapy,fic,10,1900.0
socialist,fic,15,1900.0
socialist,mag,96,1900.0
socialist,news,13,1900.0
sodden,fic,20,1900.0
sodden,mag,7,1900.0
sodden,news,3,1900.0
soft,fic,746,1900.0
soft,mag,111,1900.0
soft,news,14,1900.0
soft,nf,119,1900.0
soggy,fic,8,1900.0
soggy,mag,2,1900.0
soggy,nf,1,1900.0
solid,fic,114,1900.0
solid,mag,132,1900.0
solid,news,26,1900.0
solid,nf,116,1900.0
solution,fic,72,1900.0
solution,mag,150,1900.0
solution,news,21,1900.0
solution,nf,104,1900.0
sonorous,fic,16,1900.0
sonorous,mag,1,1900.0
sonorous,news,2,1900.0
sonorous,nf,3,1900.0
sore,fic,123,1900.0
sore,mag,24,1900.0
sore,news,4,1900.0
sore,nf,18,1900.0
sound,fic,1158,1900.0
sound,mag,338,1900.0
sound,news,90,1900.0
sound,nf,178,1900.0
soundless,fic,11,1900.0
soundless,nf,1,1900.0
sour,fic,42,1900.0
sour,mag,15,1900.0
sour,nf,17,1900.0
sparkly,fic,1,1900.0
speckled,fic,6,1900.0
speckled,mag,3,1900.0
speckled,nf,4,1900.0
spicy,fic,19,1900.0
spicy,mag,6,1900.0
spicy,nf,2,1900.0
spilling,fic,12,1900.0
spilling,nf,1,1900.0
spirit,fic,845,1900.0
spirit,mag,798,1900.0
spirit,news,71,1900.0
spirit,nf,388,1900.0
spite,fic,482,1900.0
spite,mag,243,1900.0
spite,news,53,1900.0
spite,nf,138,1900.0
spotless,fic,25,1900.0
spotless,mag,7,1900.0
spotted,fic,50,1900.0
spotted,mag,10,1900.0
spotted,nf,9,1900.0
square,fic,456,1900.0
square,mag,223,1900.0
square,news,91,1900.0
square,nf,135,1900.0
squeaking,fic,3,1900.0
squeaking,nf,1,1900.0
squeal,fic,14,1900.0
squeal,mag,2,1900.0
squeal,nf,1,1900.0
squealing,fic,12,1900.0
squealing,mag,5,1900.0
squealing,nf,1,1900.0
stage,fic,443,1900.0
stage,mag,423,1900.0
stage,news,88,1900.0
stage,nf,206,1900.0
stagnant,fic,8,1900.0
stagnant,mag,4,1900.0
stagnant,nf,1,1900.0
stale,fic,28,1900.0
stale,mag,17,1900.0
stale,news,1,1900.0
stale,nf,11,1900.0
stalk,fic,10,1900.0
stalk,mag,13,1900.0
stalk,nf,31,1900.0
statement,fic,172,1900.0
statement,mag,321,1900.0
statement,news,406,1900.0
statement,nf,124,1900.0
stay,fic,1069,1900.0
stay,mag,138,1900.0
stay,news,48,1900.0
stay,nf,47,1900.0
steep,fic,146,1900.0
steep,mag,60,1900.0
steep,news,1,1900.0
steep,nf,55,1900.0
sticky,fic,11,1900.0
sticky,mag,3,1900.0
sticky,news,1,1900.0
sticky,nf,41,1900.0
stinging,fic,26,1900.0
stinging,mag,9,1900.0
stinging,nf,3,1900.0
stop,fic,804,1900.0
stop,mag,145,1900.0
stop,news,113,1900.0
stop,nf,96,1900.0
stormy,fic,53,1900.0
stormy,mag,20,1900.0
stormy,news,11,1900.0
stormy,nf,14,1900.0
straight,fic,856,1900.0
straight,mag,167,1900.0
straight,news,32,1900.0
straight,nf,176,1900.0
strain,fic,205,1900.0
strain,mag,84,1900.0
strain,news,18,1900.0
strain,nf,53,1900.0
strange,fic,1385,1900.0
strange,mag,313,1900.0
strange,news,52,1900.0
strange,nf,197,1900.0
stranger,fic,532,1900.0
stranger,mag,80,1900.0
stranger,news,21,1900.0
stranger,nf,28,1900.0
strength,fic,690,1900.0
strength,mag,341,1900.0
strength,news,74,1900.0
strength,nf,241,1900.0
string,fic,172,1900.0
string,mag,16,1900.0
string,news,8,1900.0
string,nf,61,1900.0
striped,fic,39,1900.0
striped,mag,16,1900.0
striped,news,2,1900.0
striped,nf,3,1900.0
strong,fic,1308,1900.0
strong,mag,622,1900.0
strong,news,143,1900.0
strong,nf,402,1900.0
struggle,fic,335,1900.0
struggle,mag,295,1900.0
struggle,news,55,1900.0
struggle,nf,162,1900.0
student,fic,134,1900.0
student,mag,287,1900.0
student,news,34,1900.0
student,nf,149,1900.0
sturdy,fic,75,1900.0
sturdy,mag,40,1900.0
sturdy,news,3,1900.0
sturdy,nf,25,1900.0
substitute,fic,34,1900.0
substitute,mag,51,1900.0
substitute,news,28,1900.0
substitute,nf,39,1900.0
success,fic,432,1900.0
success,mag,522,1900.0
success,news,114,1900.0
success,nf,332,1900.0
suffice,fic,25,1900.0
suffice,mag,67,1900.0
suffice,news,3,1900.0
suffice,nf,44,1900.0
sunny,fic,127,1900.0
sunny,mag,29,1900.0
sunny,nf,23,1900.0
supper,fic,547,1900.0
supper,mag,22,1900.0
supper,news,13,1900.0
supper,nf,18,1900.0
supply,fic,125,1900.0
supply,mag,332,1900.0
supply,news,108,1900.0
supply,nf,256,1900.0
suspicion,fic,293,1900.0
suspicion,mag,97,1900.0
suspicion,news,39,1900.0
suspicion,nf,28,1900.0
sweaty,fic,1,1900.0
sweaty,mag,1,1900.0
sweet,fic,863,1900.0
sweet,mag,109,1900.0
sweet,news,5,1900.0
sweet,nf,145,1900.0
swift,fic,349,1900.0
swift,mag,104,1900.0
swift,news,13,1900.0
swift,nf,67,1900.0
swinging,fic,172,1900.0
swinging,mag,21,1900.0
swinging,news,11,1900.0
swinging,nf,13,1900.0
swoop,fic,22,1900.0
swoop,mag,9,1900.0
swoop,news,1,1900.0
swoop,nf,10,1900.0
symbol,fic,56,1900.0
symbol,mag,48,1900.0
symbol,nf,12,1900.0
talent,fic,64,1900.0
talent,mag,94,1900.0
talent,news,10,1900.0
talent,nf,40,1900.0
tall,fic,647,1900.0
tall,mag,105,1900.0
tall,news,30,1900.0
tall,nf,80,1900.0
tangerine,mag,2,1900.0
tapering,fic,8,1900.0
tapering,mag,6,1900.0
tapering,nf,16,1900.0
tarry,fic,20,1900.0
tarry,mag,6,1900.0
tarry,news,1,1900.0
tarry,nf,3,1900.0
tart,fic,5,1900.0
tart,mag,5,1900.0
tart,news,1,1900.0
taste,fic,299,1900.0
taste,mag,275,1900.0
taste,news,15,1900.0
taste,nf,107,1900.0
tasteless,fic,2,1900.0
tasteless,mag,4,1900.0
tasteless,news,1,1900.0
tasteless,nf,2,1900.0
tasty,fic,4,1900.0
tasty,nf,1,1900.0
tax,fic,32,1900.0
tax,mag,221,1900.0
tax,news,127,1900.0
tax,nf,58,1900.0
team,fic,205,1900.0
team,mag,34,1900.0
team,news,20,1900.0
team,nf,22,1900.0
tendency,fic,56,1900.0
tendency,mag,216,1900.0
tendency,news,15,1900.0
tendency,nf,182,1900.0
tender,fic,350,1900.0
tender,mag,82,1900.0
tender,news,24,1900.0
tender,nf,62,1900.0
tepid,fic,4,1900.0
tepid,mag,1,1900.0
text,fic,44,1900.0
text,mag,116,1900.0
text,news,21,1900.0
text,nf,79,1900.0
theme,fic,52,1900.0
theme,mag,105,1900.0
theme,news,9,1900.0
theme,nf,32,1900.0
theory,fic,143,1900.0
theory,mag,488,1900.0
theory,news,69,1900.0
theory,nf,371,1900.0
thick,fic,363,1900.0
thick,mag,114,1900.0
thick,news,31,1900.0
thick,nf,124,1900.0
thicken,fic,2,1900.0
thicken,nf,2,1900.0
thorny,fic,8,1900.0
thorny,mag,4,1900.0
thorny,nf,1,1900.0
threaten,fic,32,1900.0
threaten,mag,40,1900.0
threaten,news,13,1900.0
threaten,nf,10,1900.0
three,fic,2614,1900.0
three,mag,1503,1900.0
three,news,633,1900.0
three,nf,1148,1900.0
throw,fic,387,1900.0
throw,mag,152,1900.0
throw,news,38,1900.0
throw,nf,69,1900.0
thudding,fic,3,1900.0
thudding,nf,1,1900.0
thumping,fic,29,1900.0
thumping,mag,5,1900.0
thumping,news,1,1900.0
thumping,nf,1,1900.0
thunderous,fic,14,1900.0
thunderous,mag,2,1900.0
thunderous,nf,2,1900.0
ticklish,fic,5,1900.0
ticklish,mag,2,1900.0
ticklish,nf,1,1900.0
tight,fic,165,1900.0
tight,mag,26,1900.0
tight,news,7,1900.0
tight,nf,17,1900.0
tinkling,fic,19,1900.0
tinkling,mag,7,1900.0
tinkling,nf,2,1900.0
tiny,fic,356,1900.0
tiny,mag,99,1900.0
tiny,news,4,1900.0
tiny,nf,57,1900.0
title,fic,137,1900.0
title,mag,204,1900.0
title,news,41,1900.0
title,nf,100,1900.0
tool,fic,28,1900.0
tool,mag,17,1900.0
tool,news,6,1900.0
tool,nf,44,1900.0
tough,fic,71,1900.0
tough,mag,14,1900.0
tough,news,4,1900.0
tough,nf,15,1900.0
track,fic,245,1900.0
track,mag,78,1900.0
track,news,95,1900.0
track,nf,41,1900.0
translucent,fic,5,1900.0
translucent,mag,4,1900.0
translucent,news,2,1900.0
translucent,nf,2,1900.0
transparent,fic,36,1900.0
transparent,mag,14,1900.0
transparent,news,3,1900.0
transparent,nf,14,1900.0
travel,fic,210,1900.0
travel,mag,160,1900.0
travel,news,26,1900.0
travel,nf,60,1900.0
treat,fic,158,1900.0
treat,mag,68,1900.0
treat,news,25,1900.0
treat,nf,85,1900.0
trend,fic,17,1900.0
trend,mag,33,1900.0
trend,news,8,1900.0
trend,nf,17,1900.0
trial,fic,182,1900.0
trial,mag,203,1900.0
trial,news,141,1900.0
trial,nf,58,1900.0
triangular,fic,13,1900.0
triangular,mag,2,1900.0
triangular,news,4,1900.0
triangular,nf,14,1900.0
trigger,fic,21,1900.0
trigger,mag,2,1900.0
trigger,news,2,1900.0
trigger,nf,6,1900.0
trim,fic,36,1900.0
trim,mag,13,1900.0
trim,news,8,1900.0
trim,nf,8,1900.0
trust,fic,556,1900.0
trust,mag,290,1900.0
trust,news,265,1900.0
trust,nf,63,1900.0
turn,fic,1244,1900.0
turn,mag,468,1900.0
turn,news,128,1900.0
turn,nf,269,1900.0
tweak,fic,1,1900.0
twist,fic,52,1900.0
twist,mag,10,1900.0
twist,news,3,1900.0
twist,nf,12,1900.0
type,fic,206,1900.0
type,mag,350,1900.0
type,news,36,1900.0
type,nf,234,1900.0
ugly,fic,217,1900.0
ugly,mag,48,1900.0
ugly,news,5,1900.0
ugly,nf,21,1900.0
under,fic,3094,1900.0
under,mag,2411,1900.0
under,news,1034,1900.0
under,nf,1482,1900.0
uneven,fic,22,1900.0
uneven,mag,10,1900.0
uneven,news,2,1900.0
uneven,nf,8,1900.0
unit,fic,18,1900.0
unit,mag,40,1900.0
unit,news,14,1900.0
unit,nf,45,1900.0
unpalatable,fic,1,1900.0
unpalatable,mag,6,1900.0
unripe,fic,1,1900.0
unripe,mag,3,1900.0
unripe,nf,4,1900.0
vacate,fic,4,1900.0
vacate,mag,3,1900.0
vacate,news,6,1900.0
vacate,nf,5,1900.0
vacuum,fic,10,1900.0
vacuum,mag,9,1900.0
vacuum,nf,17,1900.0
value,fic,297,1900.0
value,mag,749,1900.0
value,news,129,1900.0
value,nf,426,1900.0
variety,fic,94,1900.0
variety,mag,177,1900.0
variety,news,25,1900.0
variety,nf,181,1900.0
vegetal,nf,1,1900.0
vice,fic,35,1900.0
vice,mag,84,1900.0
vice,news,190,1900.0
vice,nf,28,1900.0
view,fic,723,1900.0
view,mag,886,1900.0
view,news,237,1900.0
view,nf,428,1900.0
vivid,fic,155,1900.0
vivid,mag,77,1900.0
vivid,news,3,1900.0
vivid,nf,37,1900.0
volume,fic,184,1900.0
volume,mag,398,1900.0
volume,news,39,1900.0
volume,nf,116,1900.0
voluntary,fic,15,1900.0
voluntary,mag,57,1900.0
voluntary,news,9,1900.0
voluntary,nf,25,1900.0
vomit,fic,1,1900.0
vomit,mag,2,1900.0
vote,fic,114,1900.0
vote,mag,435,1900.0
vote,news,272,1900.0
vote,nf,47,1900.0
wage,fic,29,1900.0
wage,mag,36,1900.0
wage,news,24,1900.0
wage,nf,8,1900.0
wailing,fic,31,1900.0
wailing,mag,6,1900.0
wailing,nf,1,1900.0
wait,fic,1108,1900.0
wait,mag,94,1900.0
wait,news,40,1900.0
wait,nf,75,1900.0
want,fic,3238,1900.0
want,mag,363,1900.0
want,news,182,1900.0
want,nf,185,1900.0
warbling,fic,4,1900.0
warbling,mag,2,1900.0
warbling,nf,2,1900.0
warm,fic,587,1900.0
warm,mag,111,1900.0
warm,news,24,1900.0
warm,nf,140,1900.0
waste,fic,190,1900.0
waste,mag,122,1900.0
waste,news,22,1900.0
waste,nf,227,1900.0
waxy,fic,4,1900.0
waxy,nf,1,1900.0
weak,fic,367,1900.0
weak,mag,161,1900.0
weak,news,29,1900.0
weak,nf,106,1900.0
weather,fic,250,1900.0
weather,mag,98,1900.0
weather,news,94,1900.0
weather,nf,168,1900.0
welcome,fic,398,1900.0
welcome,mag,142,1900.0
welcome,news,44,1900.0
welcome,nf,54,1900.0
welfare,fic,58,1900.0
welfare,mag,100,1900.0
welfare,news,22,1900.0
welfare,nf,39,1900.0
west,fic,722,1900.0
west,mag,621,1900.0
west,news,453,1900.0
west,nf,380,1900.0
wet,fic,275,1900.0
wet,mag,38,1900.0
wet,news,11,1900.0
wet,nf,70,1900.0
wheel,fic,193,1900.0
wheel,mag,42,1900.0
wheel,news,29,1900.0
wheel,nf,33,1900.0
whimpering,fic,16,1900.0
whimpering,mag,2,1900.0
whimpering,nf,1,1900.0
whining,fic,17,1900.0
whining,mag,2,1900.0
whining,news,1,1900.0
whining,nf,4,1900.0
whispering,fic,116,1900.0
whispering,mag,5,1900.0
whispering,news,1,1900.0
whispering,nf,7,1900.0
whistling,fic,97,1900.0
whistling,mag,9,1900.0
whistling,news,4,1900.0
whistling,nf,16,1900.0
white,fic,2817,1900.0
white,mag,975,1900.0
white,news,260,1900.0
white,nf,489,1900.0
wide,fic,708,1900.0
wide,mag,340,1900.0
wide,news,40,1900.0
wide,nf,244,1900.0
win,fic,348,1900.0
win,mag,138,1900.0
win,news,38,1900.0
win,nf,68,1900.0
window,fic,1608,1900.0
window,mag,88,1900.0
window,news,94,1900.0
window,nf,42,1900.0
wiry,fic,20,1900.0
wiry,mag,5,1900.0
wiry,news,1,1900.0
wiry,nf,3,1900.0
wispy,fic,2,1900.0
wispy,mag,1,1900.0
wizened,fic,8,1900.0
woolly,fic,9,1900.0
woolly,mag,9,1900.0
woolly,nf,9,1900.0
work,fic,3122,1900.0
work,mag,2979,1900.0
work,news,783,1900.0
work,nf,1571,1900.0
worker,fic,30,1900.0
worker,mag,37,1900.0
worker,news,6,1900.0
worker,nf,26,1900.0
writing,fic,327,1900.0
writing,mag,359,1900.0
writing,news,41,1900.0
writing,nf,122,1900.0
wrong,fic,704,1900.0
wrong,mag,227,1900.0
wrong,news,68,1900.0
wrong,nf,83,1900.0
yellow,fic,637,1900.0
yellow,mag,151,1900.0
yellow,news,32,1900.0
yellow,nf,114,1900.0
zero,fic,13,1900.0
zero,mag,24,1900.0
zero,news,3,1900.0
zero,nf,18,1900.0
abrasive,news,1,1910.0
absorbent,fic,3,1910.0
academy,fic,49,1910.0
academy,mag,66,1910.0
academy,news,21,1910.0
academy,nf,36,1910.0
accomplish,fic,65,1910.0
accomplish,mag,82,1910.0
accomplish,news,21,1910.0
accomplish,nf,54,1910.0
account,fic,531,1910.0
account,mag,422,1910.0
account,news,157,1910.0
account,nf,282,1910.0
aching,fic,64,1910.0
aching,mag,8,1910.0
aching,nf,4,1910.0
acrid,fic,18,1910.0
acrid,nf,1,1910.0
addition,fic,100,1910.0
addition,mag,201,1910.0
addition,news,110,1910.0
addition,nf,107,1910.0
adhesive,fic,10,1910.0
adhesive,mag,1,1910.0
adhesive,nf,4,1910.0
administration,fic,32,1910.0
administration,mag,490,1910.0
administration,news,282,1910.0
administration,nf,85,1910.0
admission,fic,60,1910.0
admission,mag,48,1910.0
admission,news,36,1910.0
admission,nf,33,1910.0
advantage,fic,229,1910.0
advantage,mag,306,1910.0
advantage,news,90,1910.0
advantage,nf,246,1910.0
advice,fic,280,1910.0
advice,mag,108,1910.0
advice,news,61,1910.0
advice,nf,73,1910.0
afford,fic,213,1910.0
afford,mag,115,1910.0
afford,news,42,1910.0
afford,nf,68,1910.0
aim,fic,99,1910.0
aim,mag,121,1910.0
aim,news,37,1910.0
aim,nf,99,1910.0
air,fic,1707,1910.0
air,mag,458,1910.0
air,news,115,1910.0
air,nf,463,1910.0
alcoholic,fic,6,1910.0
alcoholic,mag,14,1910.0
alcoholic,news,1,1910.0
alcoholic,nf,2,1910.0
alienate,mag,6,1910.0
alienate,news,3,1910.0
alienate,nf,1,1910.0
alive,fic,394,1910.0
alive,mag,118,1910.0
alive,news,34,1910.0
alive,nf,61,1910.0
alter,fic,34,1910.0
alter,mag,39,1910.0
alter,news,13,1910.0
alter,nf,16,1910.0
amateur,fic,56,1910.0
amateur,mag,27,1910.0
amateur,news,9,1910.0
amateur,nf,30,1910.0
amber,fic,29,1910.0
amber,mag,1,1910.0
amber,nf,10,1910.0
amount,fic,230,1910.0
amount,mag,416,1910.0
amount,news,213,1910.0
amount,nf,277,1910.0
anger,fic,325,1910.0
anger,mag,23,1910.0
anger,news,9,1910.0
anger,nf,29,1910.0
angular,fic,19,1910.0
angular,mag,2,1910.0
angular,nf,10,1910.0
annihilate,fic,7,1910.0
annihilate,mag,7,1910.0
annihilate,news,1,1910.0
annihilate,nf,4,1910.0
annoy,fic,24,1910.0
annoy,mag,4,1910.0
annoy,news,1,1910.0
annoy,nf,3,1910.0
answer,fic,1348,1910.0
answer,mag,330,1910.0
answer,news,170,1910.0
answer,nf,152,1910.0
antiseptic,fic,3,1910.0
antiseptic,mag,4,1910.0
antiseptic,nf,3,1910.0
appeal,fic,264,1910.0
appeal,mag,280,1910.0
appeal,news,165,1910.0
appeal,nf,103,1910.0
approach,fic,219,1910.0
approach,mag,108,1910.0
approach,news,26,1910.0
approach,nf,70,1910.0
area,fic,31,1910.0
area,mag,170,1910.0
area,news,34,1910.0
area,nf,153,1910.0
aromatic,fic,6,1910.0
aromatic,mag,2,1910.0
aromatic,nf,4,1910.0
arrange,fic,115,1910.0
arrange,mag,34,1910.0
arrange,news,16,1910.0
arrange,nf,21,1910.0
arrangement,fic,105,1910.0
arrangement,mag,93,1910.0
arrangement,news,61,1910.0
arrangement,nf,87,1910.0
arrive,fic,111,1910.0
arrive,mag,65,1910.0
arrive,news,37,1910.0
arrive,nf,26,1910.0
ascend,fic,24,1910.0
ascend,mag,5,1910.0
ascend,news,2,1910.0
ascend,nf,13,1910.0
aspect,fic,100,1910.0
aspect,mag,126,1910.0
aspect,news,19,1910.0
aspect,nf,69,1910.0
assess,fic,2,1910.0
assess,mag,2,1910.0
astonish,fic,9,1910.0
astonish,mag,4,1910.0
astonish,news,1,1910.0
astonish,nf,2,1910.0
astringent,nf,4,1910.0
atom,fic,19,1910.0
atom,mag,60,1910.0
atom,news,1,1910.0
atom,nf,28,1910.0
attempt,fic,408,1910.0
attempt,mag,383,1910.0
attempt,news,147,1910.0
attempt,nf,176,1910.0
audible,fic,55,1910.0
audible,mag,6,1910.0
audible,news,3,1910.0
audible,nf,5,1910.0
aunt,fic,1058,1910.0
aunt,mag,29,1910.0
aunt,news,7,1910.0
aunt,nf,8,1910.0
await,fic,53,1910.0
await,mag,30,1910.0
await,news,24,1910.0
await,nf,9,1910.0
baby,fic,971,1910.0
baby,mag,72,1910.0
baby,news,10,1910.0
baby,nf,38,1910.0
back,fic,9652,1910.0
back,mag,1070,1910.0
back,news,408,1910.0
back,nf,898,1910.0
background,fic,199,1910.0
background,mag,97,1910.0
background,news,5,1910.0
background,nf,85,1910.0
balance,fic,123,1910.0
balance,mag,157,1910.0
balance,news,50,1910.0
balance,nf,60,1910.0
band,fic,247,1910.0
band,mag,68,1910.0
band,news,42,1910.0
band,nf,57,1910.0
banging,fic,18,1910.0
banging,mag,6,1910.0
banging,news,2,1910.0
banging,nf,1,1910.0
bank,fic,695,1910.0
bank,mag,328,1910.0
bank,news,304,1910.0
bank,nf,57,1910.0
barking,fic,28,1910.0
barking,mag,9,1910.0
barking,news,1,1910.0
barking,nf,1,1910.0
base,fic,132,1910.0
base,mag,102,1910.0
base,news,42,1910.0
base,nf,151,1910.0
bath,fic,112,1910.0
bath,mag,35,1910.0
bath,news,8,1910.0
bath,nf,48,1910.0
bear,fic,810,1910.0
bear,mag,243,1910.0
bear,news,70,1910.0
bear,nf,154,1910.0
beautiful,fic,1116,1910.0
beautiful,mag,316,1910.0
beautiful,news,37,1910.0
beautiful,nf,322,1910.0
beauty,fic,590,1910.0
beauty,mag,276,1910.0
beauty,news,14,1910.0
beauty,nf,279,1910.0
beery,fic,2,1910.0
beginning,fic,724,1910.0
beginning,mag,468,1910.0
beginning,news,142,1910.0
beginning,nf,270,1910.0
beige,mag,1,1910.0
beige,nf,1,1910.0
belittle,fic,3,1910.0
belittle,mag,6,1910.0
belittle,news,1,1910.0
belittle,nf,1,1910.0
belt,fic,140,1910.0
belt,mag,40,1910.0
belt,news,7,1910.0
belt,nf,42,1910.0
bent,fic,576,1910.0
bent,mag,82,1910.0
bent,news,14,1910.0
bent,nf,52,1910.0
beseech,fic,6,1910.0
beseech,mag,3,1910.0
beseech,nf,4,1910.0
big,fic,2816,1910.0
big,mag,417,1910.0
big,news,213,1910.0
big,nf,270,1910.0
bitter,fic,263,1910.0
bitter,mag,117,1910.0
bitter,news,34,1910.0
bitter,nf,55,1910.0
black,fic,1868,1910.0
black,mag,320,1910.0
black,news,68,1910.0
black,nf,951,1910.0
blacken,fic,3,1910.0
blacken,mag,5,1910.0
blacken,news,1,1910.0
blame,fic,319,1910.0
blame,mag,79,1910.0
blame,news,29,1910.0
blame,nf,39,1910.0
bland,fic,35,1910.0
bland,mag,10,1910.0
bland,news,2,1910.0
bland,nf,4,1910.0
blanket,fic,203,1910.0
blanket,mag,11,1910.0
blanket,news,7,1910.0
blanket,nf,22,1910.0
blaring,fic,4,1910.0
blonde,fic,38,1910.0
blonde,mag,3,1910.0
blonde,news,1,1910.0
blonde,nf,2,1910.0
bloody,fic,70,1910.0
bloody,mag,40,1910.0
bloody,news,6,1910.0
bloody,nf,20,1910.0
blue,fic,1218,1910.0
blue,mag,230,1910.0
blue,news,53,1910.0
blue,nf,138,1910.0
blunt,fic,40,1910.0
blunt,mag,9,1910.0
blunt,news,11,1910.0
blunt,nf,8,1910.0
body,fic,1065,1910.0
body,mag,587,1910.0
body,news,229,1910.0
body,nf,737,1910.0
boiling,fic,53,1910.0
boiling,mag,11,1910.0
boiling,nf,84,1910.0
bolt,fic,67,1910.0
bolt,mag,11,1910.0
bolt,news,12,1910.0
bolt,nf,10,1910.0
bone,fic,99,1910.0
bone,mag,28,1910.0
bone,news,8,1910.0
bone,nf,78,1910.0
booming,fic,23,1910.0
booming,mag,4,1910.0
booming,news,1,1910.0
booming,nf,1,1910.0
border,fic,66,1910.0
border,mag,101,1910.0
border,news,73,1910.0
border,nf,40,1910.0
bore,fic,304,1910.0
bore,mag,59,1910.0
bore,news,17,1910.0
bore,nf,58,1910.0
borrow,fic,74,1910.0
borrow,mag,32,1910.0
borrow,news,20,1910.0
borrow,nf,9,1910.0
boss,fic,221,1910.0
boss,mag,26,1910.0
boss,news,18,1910.0
boss,nf,81,1910.0
bother,fic,177,1910.0
bother,mag,16,1910.0
bother,news,6,1910.0
bother,nf,6,1910.0
box,fic,751,1910.0
box,mag,66,1910.0
box,news,36,1910.0
box,nf,84,1910.0
brace,fic,40,1910.0
brace,mag,11,1910.0
brace,news,3,1910.0
brace,nf,1,1910.0
brackish,fic,5,1910.0
branching,fic,6,1910.0
branching,mag,6,1910.0
branching,news,1,1910.0
branching,nf,7,1910.0
break,fic,593,1910.0
break,mag,184,1910.0
break,news,55,1910.0
break,nf,124,1910.0
breakable,fic,2,1910.0
breath,fic,853,1910.0
breath,mag,65,1910.0
breath,news,8,1910.0
breath,nf,83,1910.0
breezy,fic,16,1910.0
breezy,mag,4,1910.0
breezy,nf,1,1910.0
brief,fic,332,1910.0
brief,mag,168,1910.0
brief,news,51,1910.0
brief,nf,103,1910.0
bright,fic,617,1910.0
bright,mag,149,1910.0
bright,news,16,1910.0
bright,nf,90,1910.0
brilliant,fic,244,1910.0
brilliant,mag,132,1910.0
brilliant,news,16,1910.0
brilliant,nf,74,1910.0
briny,fic,2,1910.0
bristly,fic,8,1910.0
bristly,news,1,1910.0
brittle,fic,10,1910.0
brittle,mag,2,1910.0
brittle,nf,15,1910.0
broad,fic,414,1910.0
broad,mag,191,1910.0
broad,news,36,1910.0
broad,nf,135,1910.0
broken,fic,752,1910.0
broken,mag,244,1910.0
broken,news,94,1910.0
broken,nf,166,1910.0
bronze,fic,69,1910.0
bronze,mag,25,1910.0
bronze,news,2,1910.0
bronze,nf,25,1910.0
brown,fic,1061,1910.0
brown,mag,180,1910.0
brown,news,39,1910.0
brown,nf,194,1910.0
brunette,fic,9,1910.0
builder,fic,11,1910.0
builder,mag,16,1910.0
builder,news,1,1910.0
builder,nf,11,1910.0
bulky,fic,27,1910.0
bulky,mag,11,1910.0
bulky,nf,7,1910.0
bullet,fic,208,1910.0
bullet,mag,20,1910.0
bullet,news,26,1910.0
bullet,nf,10,1910.0
bumpy,fic,2,1910.0
bumpy,news,1,1910.0
burning,fic,310,1910.0
burning,mag,78,1910.0
burning,news,29,1910.0
burning,nf,69,1910.0
burnt,fic,42,1910.0
burnt,mag,4,1910.0
burnt,nf,25,1910.0
bursting,fic,78,1910.0
bursting,mag,15,1910.0
bursting,news,3,1910.0
bursting,nf,6,1910.0
business,fic,2099,1910.0
business,mag,1371,1910.0
business,news,634,1910.0
business,nf,409,1910.0
buttery,fic,4,1910.0
buttery,news,1,1910.0
buzzing,fic,37,1910.0
buzzing,mag,7,1910.0
buzzing,nf,2,1910.0
call,fic,1674,1910.0
call,mag,504,1910.0
call,news,212,1910.0
call,nf,303,1910.0
camp,fic,928,1910.0
camp,mag,199,1910.0
camp,news,69,1910.0
camp,nf,90,1910.0
capacity,fic,73,1910.0
capacity,mag,208,1910.0
capacity,news,91,1910.0
capacity,nf,103,1910.0
career,fic,172,1910.0
career,mag,183,1910.0
career,news,28,1910.0
career,nf,97,1910.0
cash,fic,377,1910.0
cash,mag,64,1910.0
cash,news,48,1910.0
cash,nf,13,1910.0
cast,fic,385,1910.0
cast,mag,132,1910.0
cast,news,49,1910.0
cast,nf,76,1910.0
cause,fic,519,1910.0
cause,mag,547,1910.0
cause,news,224,1910.0
cause,nf,325,1910.0
cellar,fic,92,1910.0
cellar,mag,32,1910.0
cellar,news,8,1910.0
cellar,nf,32,1910.0
center,fic,332,1910.0
center,mag,164,1910.0
center,news,20,1910.0
center,nf,116,1910.0
century,fic,119,1910.0
century,mag,656,1910.0
century,news,31,1910.0
century,nf,425,1910.0
chain,fic,136,1910.0
chain,mag,65,1910.0
chain,news,12,1910.0
chain,nf,35,1910.0
chair,fic,1658,1910.0
chair,mag,78,1910.0
chair,news,37,1910.0
chair,nf,42,1910.0
change,fic,832,1910.0
change,mag,624,1910.0
change,news,202,1910.0
change,nf,388,1910.0
charred,fic,23,1910.0
charred,mag,3,1910.0
charred,nf,4,1910.0
chart,fic,23,1910.0
chart,mag,15,1910.0
chart,news,2,1910.0
