Word,Lemma,POS,Year,Register
green,green,jj_nn1,1820,fic
bright,bright,jj_np1@,1820,fic
red,red,nn1_jj,1820,fic
high,high,jj_rr@,1820,fic
dark,dark,jj_nn1,1820,fic
god,god,nn1@_np1,1820,fic
ascend,ascend,vv0,1820,fic
sight,sight,vvi,1820,fic
opening,opening,nn1_jj@,1820,fic
bright,bright,jj_np1@,1820,fic
light,light,nn1_jj,1820,fic
night,night,nnt1,1820,fic
magic,magic,jj_nn1,1820,fic
deep,deep,jj,1820,fic
dim,dim,jj,1820,fic
heaven,heaven,nn1,1820,fic
fair,fair,jj_rr@,1820,fic
god,god,nn1@_np1,1820,fic
